Tiempo,Temperatura,Humedad,Masa
376.14,17,58,-2.75
376.25,17,58,-3.06
376.35,17,58,-2.86
376.45,17,58,-2.73
376.55,17,58,-3.02
376.66,17,58,-2.94
376.76,17,58,-2.97
376.86,17,58,-3.03
376.99,17,58,-2.62
377.09,17,58,-2.75
377.19,17,58,-2.85
377.29,17,58,-3.1
377.4,17,58,-3.18
377.5,17,58,-2.96
377.6,17,58,-2.67
377.7,17,58,-2.73
377.81,17,58,-3
377.91,17,58,-2.75
378.01,17,58,-2.67
378.11,17,58,-2.69
378.22,17,58,-2.68
378.32,17,58,-2.91
378.42,17,58,-2.65
378.52,17,58,-2.78
378.63,17,58,-3.06
378.73,17,58,-2.91
378.83,17,58,-2.94
378.93,17,58,-2.83
379.06,17,58,-2.59
379.16,17,58,-2.74
379.26,17,58,-2.86
379.37,17,58,-2.89
379.47,17,58,-2.51
379.57,17,58,-2.49
379.67,17,58,-2.59
379.77,17,58,-2.66
379.88,17,58,-2.63
379.98,17,58,-2.59
380.08,17,58,-2.76
380.19,17,58,-2.61
380.29,17,58,-2.42
380.39,17,58,-2.76
380.49,17,58,-2.7
380.6,17,58,-2.55
380.7,17,58,-2.62
380.8,17,58,-2.68
380.9,17,58,-2.74
381,17,58,-2.83
381.13,17,58,-2.59
381.23,17,58,-2.67
381.33,17,58,-2.98
381.44,17,58,-3.31
381.54,17,58,-2.99
381.64,17,58,-2.6
381.74,17,58,-2.55
381.85,17,58,-2.74
381.95,17,58,-2.72
382.05,17,58,-2.66
382.15,17,58,-2.69
382.26,17,58,-2.58
382.36,17,58,-2.71
382.46,17,58,-2.87
382.56,17,58,-2.81
382.67,17,58,-2.9
382.77,17,58,-2.82
382.87,17,58,-2.79
382.97,17,58,-2.99
383.08,17,58,-2.71
383.2,17,58,-2.21
383.3,17,58,-2.65
383.4,17,58,-2.59
383.51,17,58,-2.44
383.61,17,58,-2.33
383.71,17,58,-2.72
383.81,17,58,-2.85
383.92,17,58,-2.57
384.02,17,58,-2.41
384.12,17,58,-2.38
384.22,17,58,-2.52
384.33,17,58,-2.53
384.43,17,58,-2.71
384.53,17,58,-2.96
384.63,17,58,-2.65
384.74,17,58,-2.93
384.84,17,58,-2.86
384.94,17,58,-2.67
385.04,17,58,-2.59
385.14,17,58,-2.59
385.27,16,59,-2.34
385.37,16,59,-2.78
385.48,16,59,-2.7
385.58,16,59,-2.69
385.68,16,59,-2.86
385.78,16,59,-2.78
385.89,16,59,-2.64
385.99,16,59,-2.5
386.09,16,59,-2.76
386.19,16,59,-2.65
386.29,16,59,-2.48
386.4,16,59,-2.87
386.5,16,59,-3.1
386.6,16,59,-2.76
386.7,16,59,-2.77
386.81,16,59,-2.85
386.91,16,59,-2.61
387.01,16,59,-2.56
387.11,16,59,-2.73
387.22,16,59,-2.46
387.34,17,58,-2.37
387.44,17,58,-2.52
387.55,17,58,-2.46
387.65,17,58,-2.3
387.75,17,58,-2.6
387.85,17,58,-2.78
387.95,17,58,-2.79
388.06,17,58,-2.71
388.16,17,58,-2.58
388.26,17,58,-2.42
388.36,17,58,-2.71
388.47,17,58,-2.56
388.57,17,58,-2.72
388.67,17,58,-2.71
388.77,17,58,-2.82
388.88,17,58,-2.61
388.98,17,58,-2.35
389.08,17,58,-2.57
389.18,17,58,-2.66
389.29,17,58,-2.79
389.41,17,58,-2.34
389.51,17,58,-2.65
389.62,17,58,-3.09
389.72,17,58,-2.81
389.82,17,58,-2.45
389.92,17,58,-2.2
390.03,17,58,-2.52
390.13,17,58,-2.71
390.23,17,58,-2.73
390.33,17,58,-2.63
390.44,17,58,-2.61
390.54,17,58,-2.7
390.64,17,58,-2.58
390.74,17,58,-2.62
390.85,17,58,-2.6
390.95,17,58,-2.53
391.05,17,58,-2.51
391.15,17,58,-2.59
391.25,17,58,-2.66
391.36,17,58,-2.88
391.48,17,58,-2.87
391.58,17,58,-2.84
391.69,17,58,-2.7
391.79,17,58,-2.58
391.89,17,58,-2.35
391.99,17,58,-2.64
392.1,17,58,-2.53
392.2,17,58,-2.54
392.3,17,58,-2.68
392.4,17,58,-2.61
392.51,17,58,-2.43
392.61,17,58,-2.05
392.71,17,58,-2.21
392.81,17,58,-2.54
392.92,17,58,-2.47
393.02,17,58,-2.3
393.12,17,58,-2.38
393.22,17,58,-2.38
393.33,17,58,-2.5
393.43,17,58,-2.82
393.55,17,58,-2.57
393.66,17,58,-2.67
393.76,17,58,-2.66
393.86,17,58,-2.83
393.96,17,58,-2.51
394.06,17,58,-2.35
394.17,17,58,-2.5
394.27,17,58,-2.5
394.37,17,58,-2.31
394.47,17,58,-2.49
394.58,17,58,-2.64
394.68,17,58,-2.66
394.78,17,58,-2.49
394.88,17,58,-2.34
394.99,17,58,-2.53
395.09,17,58,-2.46
395.19,17,58,-2.38
395.29,17,58,-2.36
395.4,17,58,-2.14
395.5,17,58,-2.54
395.62,17,58,-2.47
395.73,17,58,-2.66
395.83,17,58,-2.67
395.93,17,58,-2.55
396.03,17,58,-2.56
396.14,17,58,-2.24
396.24,17,58,-2.17
396.34,17,58,-2.47
396.44,17,58,-2.35
396.54,17,58,-2.54
396.65,17,58,-2.58
396.75,17,58,-2.41
396.85,17,58,-2.32
396.95,17,58,-2.58
397.06,17,58,-2.59
397.16,17,58,-2.42
397.26,17,58,-2.27
397.36,17,58,-2.13
397.47,17,58,-2.36
397.57,17,58,-2.3
397.69,17,58,-2.52
397.8,17,58,-2.24
397.9,17,58,-2.09
398,17,58,-2.04
398.1,17,58,-2.09
398.2,17,58,-2.59
398.31,17,58,-2.26
398.41,17,58,-2.23
398.51,17,58,-2.28
398.61,17,58,-1.99
398.72,17,58,-2.38
398.82,17,58,-2.8
398.92,17,58,-2.52
399.02,17,58,-2.01
399.13,17,58,-2.23
399.23,17,58,-2.41
399.33,17,58,-2.59
399.44,17,58,-2.48
399.54,17,58,-2.38
399.64,17,58,-2.37
399.76,17,58,-2.34
399.87,17,58,-2.63
399.97,17,58,-2.28
400.07,17,58,-2.23
400.17,17,58,-2.45
400.28,17,58,-2.49
400.38,17,58,-2.33
400.48,17,58,-2.51
400.58,17,58,-2.68
400.69,17,58,-2.22
400.79,17,58,-2.43
400.89,17,58,-2.5
400.99,17,58,-2.24
401.1,17,58,-2.17
401.2,17,58,-2.45
401.3,17,58,-2.44
401.4,17,58,-2.39
401.51,17,58,-2.33
401.61,17,58,-2.63
401.71,17,58,-2.54
401.83,17,58,-2.44
401.94,17,58,-2.38
402.04,17,58,-2.45
402.14,17,58,-2.23
402.25,17,58,-2.3
402.35,17,58,-2.58
402.45,17,58,-2.64
402.55,17,58,-2.65
402.66,17,58,-2.36
402.76,17,58,-2.24
402.86,17,58,-2.29
402.96,17,58,-2.34
403.07,17,58,-2.8
403.17,17,58,-2.78
403.27,17,58,-2.41
403.37,17,58,-2.64
403.48,17,58,-2.33
403.58,17,58,-2.23
403.68,17,58,-2.21
403.78,17,58,-2.21
403.91,17,58,-2.45
404.01,17,58,-2.19
404.11,17,58,-2.4
404.21,17,58,-2.2
404.32,17,58,-2.22
404.42,17,58,-2.25
404.52,17,58,-2.35
404.62,17,58,-2.58
404.73,17,58,-2.45
404.83,17,58,-2.3
404.93,17,58,-2.26
405.03,17,58,-2.22
405.14,17,58,-2.29
405.24,17,58,-2.03
405.34,17,58,-1.99
405.44,17,58,-2.15
405.55,17,58,-2.39
405.65,17,58,-2.49
405.75,17,58,-2.37
405.85,17,58,-2.19
405.98,17,58,-2.33
406.08,17,58,-2.37
406.18,17,58,-2.6
406.29,17,58,-2.43
406.39,17,58,-2.52
406.49,17,58,-2.48
406.59,17,58,-2.42
406.7,17,58,-2.59
406.8,17,58,-2.51
406.9,17,58,-2.64
407,17,58,-2.45
407.11,17,58,-2.39
407.21,17,58,-2.29
407.31,17,58,-1.98
407.41,17,58,-2.28
407.52,17,58,-2.56
407.62,17,58,-2.27
407.72,17,58,-2.35
407.82,17,58,-2.19
407.92,17,58,-2.05
408.05,17,58,-1.84
408.15,17,58,-2.37
408.26,17,58,-2.44
408.36,17,58,-2.37
408.46,17,58,-2.2
408.56,17,58,-2.5
408.66,17,58,-2.45
408.77,17,58,-2.11
408.87,17,58,-2.1
408.97,17,58,-1.55
409.08,17,58,-2.08
409.18,17,58,-2.13
409.28,17,58,-2.02
409.38,17,58,-1.87
409.48,17,58,-1.91
409.59,17,58,-1.78
409.69,17,58,-2.07
409.79,17,58,-2.36
409.89,17,58,-2.33
410,17,58,-2.18
410.12,17,58,-2.29
410.22,17,58,-2.25
410.33,17,58,-2.38
410.43,17,58,-2.32
410.53,17,58,-2.37
410.63,17,58,-2.25
410.74,17,58,-2.34
410.84,17,58,-2.62
410.94,17,58,-2.33
411.04,17,58,-2.42
411.15,17,58,-2.4
411.25,17,58,-2.42
411.35,17,58,-1.97
411.45,17,58,-2.16
411.56,17,58,-2.03
411.66,17,58,-2.25
411.76,17,58,-2.05
411.86,17,58,-2
411.97,17,58,-2.21
412.07,17,58,-2.17
412.19,16,59,-2.3
412.3,16,59,-2.23
412.4,16,59,-2.27
412.5,16,59,-2.29
412.6,16,59,-2.07
412.7,16,59,-2.31
412.81,16,59,-2.18
412.91,16,59,-2.03
413.01,16,59,-2.26
413.12,16,59,-2.35
413.22,16,59,-2.24
413.32,16,59,-2.24
413.42,16,59,-2.1
413.52,16,59,-2.06
413.63,16,59,-2.28
413.73,16,59,-2.1
413.83,16,59,-2.24
413.94,16,59,-2.42
414.04,16,59,-2.42
414.14,16,59,-2.11
414.27,17,58,-2.05
414.37,17,58,-2.1
414.47,17,58,-2.08
414.57,17,58,-2.1
414.67,17,58,-2.19
414.78,17,58,-2.41
414.88,17,58,-2.32
414.98,17,58,-1.88
415.08,17,58,-1.78
415.19,17,58,-1.77
415.29,17,58,-2.07
415.39,17,58,-2.3
415.5,17,58,-2
415.6,17,58,-2.23
415.7,17,58,-2.47
415.8,17,58,-2.42
415.9,17,58,-2.29
416.01,17,58,-2.07
416.11,17,58,-2.02
416.21,17,58,-2.13
416.34,17,58,-2.16
416.44,17,58,-2.34
416.54,17,58,-2.18
416.64,17,58,-2.19
416.75,17,58,-1.93
416.85,17,58,-2.17
416.95,17,58,-1.97
417.05,17,58,-1.97
417.16,17,58,-2.04
417.26,17,58,-2.21
417.36,17,58,-2.15
417.46,17,58,-2.02
417.57,17,58,-2.24
417.67,17,58,-2.24
417.77,17,58,-2.23
417.87,17,58,-2.1
417.98,17,58,-2.1
418.08,17,58,-1.99
418.18,17,58,-2.09
418.28,17,58,-2.26
418.41,17,58,-2.22
418.51,17,58,-2.41
418.61,17,58,-2.42
418.72,17,58,-2.33
418.82,17,58,-2.16
418.92,17,58,-1.99
419.02,17,58,-2.22
419.13,17,58,-2.48
419.23,17,58,-2.45
419.33,17,58,-2.18
419.43,17,58,-2.09
419.54,17,58,-2.17
419.64,17,58,-2.08
419.74,17,58,-1.96
419.84,17,58,-2.07
419.95,17,58,-2.29
420.05,17,58,-2.26
420.15,17,58,-2.02
420.25,17,58,-1.95
420.35,17,58,-2.17
420.48,17,58,-2.06
420.58,17,58,-2.12
420.68,17,58,-2.23
420.79,17,58,-2.22
420.89,17,58,-1.86
420.99,17,58,-2.29
421.1,17,58,-2.29
421.2,17,58,-2.11
421.3,17,58,-1.95
421.4,17,58,-2.31
421.5,17,58,-2.29
421.61,17,58,-2.05
421.71,17,58,-2.09
421.81,17,58,-2.33
421.91,17,58,-2.42
422.02,17,58,-2.26
422.12,17,58,-2.29
422.22,17,58,-1.98
422.32,17,58,-2.01
422.43,17,58,-2.1
422.55,17,58,-2.05
422.65,17,58,-1.97
422.76,17,58,-2.09
422.86,17,58,-2.24
422.96,17,58,-1.98
423.06,17,58,-2.15
423.17,17,58,-2.01
423.27,17,58,-2.01
423.37,17,58,-2.1
423.47,17,58,-2.06
423.58,17,58,-2.22
423.68,17,58,-2.37
423.78,17,58,-2.38
423.88,17,58,-2.44
423.99,17,58,-2.06
424.09,17,58,-2.1
424.19,17,58,-2.24
424.29,17,58,-1.9
424.39,17,58,-2.04
424.5,17,58,-2.27
424.62,17,58,-2.24
424.73,17,58,-2.35
424.83,17,58,-2.47
424.93,17,58,-2.43
425.03,17,58,-2.35
425.14,17,58,-2.13
425.24,17,58,-2.35
425.34,17,58,-2.5
425.44,17,58,-2.22
425.55,17,58,-2.17
425.65,17,58,-2.58
425.75,17,58,-2.48
425.85,17,58,-2.42
425.95,17,58,-2.41
426.06,17,58,-2.31
426.16,17,58,-2.41
426.26,17,58,-2.38
426.36,17,58,-2.14
426.47,17,58,-2.18
426.57,17,58,-2.13
426.69,17,58,-2.38
426.8,17,58,-2.37
426.9,17,58,-2.21
427,17,58,-2.25
427.11,17,58,-2.52
427.21,17,58,-2.45
427.31,17,58,-2.17
427.41,17,58,-2.02
427.51,17,58,-2.39
427.62,17,58,-2.11
427.72,17,58,-2.19
427.82,17,58,-2.3
427.92,17,58,-2.19
428.03,17,58,-2.55
428.13,17,58,-2.47
428.23,17,58,-2.12
428.33,17,58,-2.32
428.44,17,58,-2.16
428.54,17,58,-2.49
428.64,17,58,-2.35
428.77,17,58,-2.14
428.87,17,58,-2.42
428.97,17,58,-2.41
429.07,17,58,-2.38
429.18,17,58,-2.48
429.28,17,58,-2.52
429.38,17,58,-2.44
429.48,17,58,-2.18
429.59,17,58,-2.1
429.69,17,58,-2.13
429.79,17,58,-2.38
429.89,17,58,-2.47
430,17,58,-2.3
430.1,17,58,-2.37
430.2,17,58,-2.24
430.3,17,58,-2.38
430.41,17,58,-2.42
430.51,17,58,-2.18
430.61,17,58,-2.44
430.71,17,58,-2.37
430.84,17,58,-2.31
430.94,17,58,-2.14
431.04,17,58,-2.56
431.14,17,58,-2.57
431.25,17,58,-2.28
431.35,17,58,-2.39
431.45,17,58,-2.36
431.55,17,58,-2.24
431.66,17,58,-2.32
431.76,17,58,-2.26
431.86,17,58,-2.49
431.97,17,58,-2.46
432.07,17,58,-2.45
432.17,17,58,-2.48
432.27,17,58,-2.36
432.37,17,58,-2.32
432.48,17,58,-2.3
432.58,17,58,-2.36
432.68,17,58,-2.65
432.78,17,58,-2.59
432.91,17,58,-2.61
433.01,17,58,-2.73
433.11,17,58,-2.63
433.22,17,58,-2.71
433.32,17,58,-2.48
433.42,17,58,-2.51
433.52,17,58,-2.37
433.63,17,58,-2.71
433.73,17,58,-2.75
433.83,17,58,-2.7
433.93,17,58,-2.59
434.04,17,58,-2.56
434.14,17,58,-2.61
434.24,17,58,-2.42
434.34,17,58,-2.24
434.45,17,58,-2.22
434.55,17,58,-2.54
434.65,17,58,-2.79
434.75,17,58,-2.75
434.85,17,58,-2.61
434.98,17,58,-2.57
435.08,17,58,-2.62
435.18,17,58,-2.69
435.29,17,58,-2.45
435.39,17,58,-2.44
435.49,17,58,-2.57
435.59,17,58,-2.45
435.7,17,58,-2.6
435.8,17,58,-2.8
435.9,17,58,-2.81
436,17,58,-2.54
436.11,17,58,-2.52
436.21,17,58,-2.42
436.31,17,58,-2.03
436.41,17,58,-2.4
436.52,17,58,-2.56
436.62,17,58,-2.75
436.72,17,58,-2.8
436.82,17,58,-2.48
436.92,17,58,-2.61
437.05,17,58,-2.69
437.15,17,58,-2.96
437.26,17,58,-2.7
437.36,17,58,-2.69
437.46,17,58,-2.35
437.56,17,58,-2.27
437.66,17,58,-2.29
437.77,17,58,-2.43
437.87,17,58,-2.53
437.97,17,58,-2.74
438.07,17,58,-2.62
438.18,17,58,-2.54
438.28,17,58,-2.91
438.38,17,58,-2.75
438.48,17,58,-2.76
438.59,17,58,-2.57
438.69,17,58,-2.71
438.79,17,58,-2.82
438.89,17,58,-2.53
439,17,58,-2.68
439.12,16,59,-2.59
439.22,16,59,-2.77
439.33,16,59,-2.63
439.43,16,59,-2.85
439.53,16,59,-2.5
439.63,16,59,-2.45
439.73,16,59,-2.86
439.84,16,59,-2.71
439.94,16,59,-2.55
440.04,16,59,-2.93
440.14,16,59,-3.01
440.25,16,59,-2.9
440.35,16,59,-2.96
440.45,16,59,-2.96
440.55,16,59,-2.65
440.66,16,59,-2.51
440.76,16,59,-2.79
440.86,16,59,-2.49
440.96,16,59,-2.59
441.07,16,59,-2.7
441.19,17,58,-2.72
441.29,17,58,-2.36
441.4,17,58,-2.7
441.5,17,58,-2.95
441.6,17,58,-2.76
441.7,17,58,-3.01
441.8,17,58,-2.89
441.91,17,58,-2.92
442.01,17,58,-2.97
442.11,17,58,-3.01
442.22,17,58,-2.75
442.32,17,58,-2.49
442.42,17,58,-2.65
442.52,17,58,-2.49
442.62,17,58,-2.68
442.73,17,58,-2.83
442.83,17,58,-2.61
442.93,17,58,-2.72
443.03,17,58,-2.83
443.14,17,58,-2.91
443.26,17,58,-2.94
443.36,17,58,-2.79
443.47,17,58,-2.67
443.57,17,58,-2.69
443.67,17,58,-2.68
443.77,17,58,-2.81
443.88,17,58,-2.92
443.98,17,58,-2.52
444.08,17,58,-2.61
444.18,17,58,-2.49
444.29,17,58,-2.64
444.39,17,58,-2.91
444.49,17,58,-2.73
444.59,17,58,-2.3
444.7,17,58,-2.78
444.8,17,58,-3.02
444.9,17,58,-2.7
445,17,58,-2.65
445.11,17,58,-2.77
445.21,17,58,-2.64
445.33,17,58,-2.41
445.43,17,58,-2.42
445.54,17,58,-2.51
445.64,17,58,-2.79
445.74,17,58,-2.67
445.84,17,58,-2.75
445.95,17,58,-2.81
446.05,17,58,-2.71
446.15,17,58,-2.66
446.25,17,58,-2.45
446.36,17,58,-2.32
446.46,17,58,-2.76
446.56,17,58,-2.78
446.66,17,58,-2.9
446.77,17,58,-2.87
446.87,17,58,-2.84
446.97,17,58,-2.72
447.07,17,58,-2.89
447.18,17,58,-3.1
447.28,17,58,-3.15
447.4,17,57,-2.74
447.51,17,57,-2.48
447.61,17,57,-2.23
447.71,17,57,-2.36
447.81,17,57,-2.61
447.91,17,57,-2.95
448.02,17,57,-2.94
448.12,17,57,-2.8
448.22,17,57,-2.93
448.32,17,57,-2.63
448.43,17,57,-2.53
448.53,17,57,-2.51
448.63,17,57,-2.59
448.73,17,57,-2.74
448.84,17,57,-2.67
448.94,17,57,-2.78
449.04,17,57,-2.96
449.14,17,57,-2.99
449.25,17,57,-2.8
449.35,17,57,-2.71
449.47,17,57,-2.8
449.58,17,57,-2.6
449.68,17,57,-2.7
449.78,17,57,-2.67
449.88,17,57,-2.63
449.98,17,57,-2.68
450.09,17,57,-2.86
450.19,17,57,-2.51
450.29,17,57,-2.88
450.39,17,57,-2.78
450.5,17,57,-2.56
450.6,17,57,-2.7
450.7,17,57,-2.73
450.8,17,57,-2.79
450.91,17,57,-2.84
451.01,17,57,-2.88
451.11,17,57,-2.92
451.22,17,57,-2.61
451.32,17,57,-2.43
451.42,17,57,-2.48
451.54,17,58,-2.36
451.65,17,58,-2.51
451.75,17,58,-2.73
451.85,17,58,-2.74
451.95,17,58,-2.81
452.05,17,58,-3.01
452.16,17,58,-2.77
452.26,17,58,-2.82
452.36,17,58,-2.75
452.47,17,58,-2.93
452.57,17,58,-2.63
452.67,17,58,-2.63
452.77,17,58,-2.8
452.88,17,58,-2.9
452.98,17,58,-2.84
453.08,17,58,-2.43
453.18,17,58,-2.42
453.29,17,58,-2.7
453.39,17,58,-2.59
453.49,17,58,-2.64
453.61,17,57,-2.93
453.72,17,57,-3.09
453.82,17,57,-3.08
453.92,17,57,-2.72
454.02,17,57,-2.77
454.13,17,57,-2.7
454.23,17,57,-2.7
454.33,17,57,-2.89
454.43,17,57,-2.66
454.54,17,57,-2.23
454.64,17,57,-2.42
454.74,17,57,-2.61
454.84,17,57,-2.42
454.95,17,57,-2.5
455.05,17,57,-2.63
455.15,17,57,-2.46
455.25,17,57,-2.66
455.36,17,57,-2.56
455.46,17,57,-2.46
455.56,17,57,-2.54
455.69,17,58,-2.4
455.79,17,58,-2.37
455.89,17,58,-2.51
455.99,17,58,-2.45
456.09,17,58,-2.56
456.2,17,58,-2.77
456.3,17,58,-2.74
456.4,17,58,-2.87
456.5,17,58,-2.85
456.61,17,58,-2.47
456.71,17,58,-2.43
456.81,17,58,-2.75
456.91,17,58,-2.53
457.02,17,58,-2.63
457.12,17,58,-2.68
457.22,17,58,-2.74
457.32,17,58,-2.84
457.43,17,58,-2.69
457.53,17,58,-2.53
457.63,17,58,-2.47
457.76,17,58,-2.65
457.86,17,58,-2.57
457.96,17,58,-2.61
458.06,17,58,-2.63
458.17,17,58,-2.52
458.27,17,58,-2.55
458.37,17,58,-2.59
458.47,17,58,-2.67
458.58,17,58,-2.77
458.68,17,58,-2.66
458.78,17,58,-2.95
458.88,17,58,-2.88
458.99,17,58,-2.58
459.09,17,58,-2.3
459.19,17,58,-2.38
459.29,17,58,-2.51
459.39,17,58,-2.34
459.5,17,58,-2.22
459.6,17,58,-2.52
459.7,17,58,-2.55
459.83,17,57,-2.66
459.93,17,57,-2.47
460.03,17,57,-2.51
460.14,17,57,-2.49
460.24,17,57,-2.56
460.34,17,57,-2.77
460.44,17,57,-2.86
460.54,17,57,-2.69
460.65,17,57,-2.65
460.75,17,57,-2.72
460.85,17,57,-2.57
460.95,17,57,-2.54
461.06,17,57,-2.48
461.16,17,57,-2.73
461.26,17,57,-2.62
461.36,17,57,-2.45
461.47,17,57,-2.49
461.57,17,57,-2.44
461.67,17,57,-2.66
461.77,17,57,-2.58
461.9,17,57,-2.64
462,17,57,-2.52
462.1,17,57,-2.54
462.21,17,57,-2.63
462.31,17,57,-3.04
462.41,17,57,-2.78
462.51,17,57,-2.45
462.62,17,57,-2.74
462.72,17,57,-2.93
462.82,17,57,-2.83
462.92,17,57,-2.56
463.03,17,57,-2.62
463.13,17,57,-2.62
463.23,17,57,-2.68
463.33,17,57,-2.49
463.44,17,57,-2.46
463.54,17,57,-2.6
463.64,17,57,-2.49
463.74,17,57,-2.64
463.85,17,57,-2.66
463.97,17,57,-2.62
464.07,17,57,-2.51
464.18,17,57,-2.52
464.28,17,57,-2.6
464.38,17,57,-2.84
464.48,17,57,-2.37
464.58,17,57,-2.29
464.69,17,57,-2.53
464.79,17,57,-2.43
464.89,17,57,-2.5
465,17,57,-2.57
465.1,17,57,-2.6
465.2,17,57,-2.61
465.3,17,57,-2.6
465.41,17,57,-2.62
465.51,17,57,-2.44
465.61,17,57,-2.55
465.71,17,57,-2.8
465.82,17,57,-2.57
465.92,17,57,-2.76
466.04,17,57,-2.72
466.14,17,57,-2.35
466.25,17,57,-2.55
466.35,17,57,-2.67
466.45,17,57,-2.65
466.55,17,57,-2.75
466.66,17,57,-2.67
466.76,17,57,-2.7
466.86,17,57,-2.52
466.96,17,57,-2.61
467.07,17,57,-2.43
467.17,17,57,-2.44
467.27,17,57,-2.5
467.37,17,57,-2.69
467.48,17,57,-2.82
467.58,17,57,-2.73
467.68,17,57,-2.56
467.78,17,57,-2.67
467.89,17,57,-2.87
467.99,17,57,-2.77
468.11,17,57,-2.67
468.22,17,57,-2.45
468.32,17,57,-2.69
468.42,17,57,-2.86
468.52,17,57,-2.73
468.63,17,57,-2.52
468.73,17,57,-2.73
468.83,17,57,-2.58
468.93,17,57,-2.5
469.04,17,57,-2.31
469.14,17,57,-2.65
469.24,17,57,-2.72
469.34,17,57,-2.48
469.45,17,57,-2.32
469.55,17,57,-2.32
469.65,17,57,-2.58
469.75,17,57,-2.77
469.86,17,57,-2.72
469.96,17,57,-2.77
470.06,17,57,-2.68
470.19,17,57,-2.71
470.29,17,57,-2.57
470.39,17,57,-2.41
470.49,17,57,-2.36
470.6,17,57,-2.44
470.7,17,57,-2.65
470.8,17,57,-2.97
470.9,17,57,-2.76
471.01,17,57,-2.21
471.11,17,57,-2.11
471.21,17,57,-2.31
471.31,17,57,-2.63
471.42,17,57,-2.59
471.52,17,57,-2.49
471.62,17,57,-2.51
471.72,17,57,-2.76
471.83,17,57,-2.54
471.93,17,57,-2.56
472.03,17,57,-2.57
472.13,17,57,-2.37
472.26,17,57,-2.2
472.36,17,57,-2.25
472.46,17,57,-2.28
472.56,17,57,-2.69
472.67,17,57,-2.73
472.77,17,57,-2.67
472.87,17,57,-2.22
472.97,17,57,-2.02
473.08,17,57,-2.23
473.18,17,57,-2.43
473.28,17,57,-2.72
473.38,17,57,-2.21
473.49,17,57,-2.73
473.59,17,57,-2.65
473.69,17,57,-2.41
473.79,17,57,-2.45
473.9,17,57,-2.55
474,17,57,-2.92
474.1,17,57,-2.65
474.2,17,57,-2.59
474.33,17,57,-2.39
474.43,17,57,-2.67
474.53,17,57,-2.49
474.64,17,57,-2.18
474.74,17,57,-2.24
474.84,17,57,-2.46
474.94,17,57,-2.39
475.05,17,57,-2.38
475.15,17,57,-2.55
475.25,17,57,-2.61
475.35,17,57,-2.48
475.46,17,57,-2.52
475.56,17,57,-2.79
475.66,17,57,-2.86
475.76,17,57,-2.16
475.86,17,57,-2.22
475.97,17,57,-2.36
476.07,17,57,-2.36
476.17,17,57,-2.32
476.27,17,57,-2.47
476.4,17,57,-2.6
476.5,17,57,-2.7
476.61,17,57,-2.41
476.71,17,57,-2.58
476.81,17,57,-2.7
476.91,17,57,-2.57
477.01,17,57,-2.45
477.12,17,57,-2.3
477.22,17,57,-2.37
477.32,17,57,-2.42
477.42,17,57,-2.53
477.53,17,57,-2.24
477.63,17,57,-2.16
477.73,17,57,-2.14
477.83,17,57,-2.09
477.94,17,57,-2.27
478.04,17,57,-2.46
478.14,17,57,-2.85
478.24,17,57,-2.71
478.35,17,57,-2.4
478.47,17,57,-2.46
478.57,17,57,-2.74
478.68,17,57,-2.61
478.78,17,57,-2.92
478.88,17,57,-2.86
478.98,17,57,-2.7
479.09,17,57,-2.83
479.19,17,57,-3.11
479.29,17,57,-2.88
479.39,17,57,-2.63
479.5,17,57,-2.72
479.6,17,57,-2.52
479.7,17,57,-2.95
479.8,17,57,-2.66
479.91,17,57,-2.61
480.01,17,57,-2.97
480.11,17,57,-2.92
480.21,17,57,-2.61
480.32,17,57,-2.63
480.42,17,57,-2.43
480.54,17,57,-2.41
480.65,17,57,-2.52
480.75,17,57,-2.58
480.85,17,57,-2.69
480.95,17,57,-2.73
481.05,17,57,-2.95
481.16,17,57,-2.51
481.26,17,57,-2.56
481.36,17,57,-2.66
481.47,17,57,-2.79
481.57,17,57,-3
481.67,17,57,-2.75
481.77,17,57,-2.54
481.88,17,57,-2.57
481.98,17,57,-2.48
482.08,17,57,-2.31
482.18,17,57,-2.69
482.29,17,57,-2.96
482.39,17,57,-2.84
482.49,17,57,-2.64
482.61,16,58,-2.81
482.72,16,58,-2.57
482.82,16,58,-2.59
482.92,16,58,-2.73
483.02,16,58,-2.74
483.13,16,58,-2.72
483.23,16,58,-2.7
483.33,16,58,-2.76
483.43,16,58,-2.8
483.54,16,58,-2.58
483.64,16,58,-2.45
483.74,16,58,-2.81
483.85,16,58,-3.27
483.95,16,58,-3.18
484.05,16,58,-2.85
484.15,16,58,-2.77
484.25,16,58,-2.74
484.36,16,58,-2.64
484.46,16,58,-2.6
484.56,16,58,-2.84
484.69,17,57,-2.86
484.79,17,57,-2.92
484.89,17,57,-2.75
484.99,17,57,-2.84
485.1,17,57,-3.03
485.2,17,57,-3.09
485.3,17,57,-2.72
485.4,17,57,-2.63
485.51,17,57,-2.69
485.61,17,57,-2.78
485.71,17,57,-2.54
485.81,17,57,-2.63
485.92,17,57,-2.91
486.02,17,57,-2.52
486.12,17,57,-2.45
486.22,17,57,-2.51
486.33,17,57,-3.07
486.43,17,57,-3.18
486.53,17,57,-2.84
486.63,17,57,-2.72
486.76,17,57,-2.63
486.86,17,57,-2.79
486.96,17,57,-2.92
487.07,17,57,-2.85
487.17,17,57,-2.7
487.27,17,57,-2.61
487.37,17,57,-2.58
487.48,17,57,-2.39
487.58,17,57,-2.76
